house_id,area_type,availability,location,size,society,total_sqft,bath,balcony,price
house_4845,Super built-up  Area,20-Dec,Uttarahalli,1 BHK,PrdgeLa,661,1.0,1.0,36.0
house_12864,Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1050,2.0,2.0,54.0
house_7710,Super built-up  Area,Ready To Move,Abbaiah Reddy Layout,2 BHK,,1190,2.0,2.0,41.0
house_3072,Super built-up  Area,Ready To Move,Kodihalli,3 BHK,Soianal,2392,4.0,2.0,260.0
house_11722,Super built-up  Area,Ready To Move,Whitefield,3 BHK,SMuilan,1452,2.0,2.0,46.29
house_3923,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Visic C,1170,2.0,2.0,46.0
house_1093,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Velas V,1315,2.0,2.0,85.0
house_12766,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Goty  E,1575,3.0,1.0,94.5
house_12417,Super built-up  Area,18-Apr,8th Phase JP Nagar,3 BHK,,1275,3.0,2.0,45.0
house_13278,Built-up  Area,Ready To Move,Reliaable Tranquil Layout,2 BHK,Sariana,1256,2.0,1.0,65.0
house_1191,Built-up  Area,Ready To Move,Electronic City,3 BHK,Suashen,1620,3.0,2.0,62.0
house_9041,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1476,3.0,0.0,105.0
house_8135,Super built-up  Area,18-Apr,Whitefield,2 BHK,Prtates,1216,2.0,1.0,75.0
house_13296,Super built-up  Area,Ready To Move,Cox Town,2 BHK,,1200,2.0,2.0,140.0
house_3005,Super built-up  Area,18-Jul,Hebbal,4 BHK,Cehosy ,4235,4.0,2.0,365.0
house_12586,Plot  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3734,5.0,1.0,430.0
house_4802,Built-up  Area,Ready To Move,Ramamurthy Nagar,4 BHK,,2560,4.0,2.0,75.0
house_5612,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Apows M,1345,2.0,1.0,57.0
house_5091,Built-up  Area,Ready To Move,Hosa Road,2 BHK,,972,2.0,2.0,40.0
house_3728,Built-up  Area,Ready To Move,Kaikondrahalli,4 BHK,Srsica ,1700,4.0,,108.0
house_6455,Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1682,3.0,1.0,113.0
house_10188,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Klark L,1691,3.0,2.0,100.0
house_285,Super built-up  Area,18-Aug,Old Madras Road,3 BHK,Saesttt,1425,2.0,2.0,94.0
house_4773,Super built-up  Area,Ready To Move,Varthur,2 BHK,DSingSt,1140,2.0,2.0,39.9
house_6635,Super built-up  Area,17-Oct,Bannerghatta Road,3 BHK,SNillin,1450,3.0,1.0,44.0
house_7861,Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,2000,4.0,2.0,138.0
house_5451,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,65.4
house_4879,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,Srire S,1090,2.0,2.0,59.8
house_12188,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Juaxyan,1110,2.0,2.0,46.5
house_4993,Super built-up  Area,Ready To Move,Bommanahalli,3 BHK,AxinoCi,1850,3.0,2.0,90.0
house_2898,Super built-up  Area,Ready To Move,Varthur,2 BHK,Maine J,977,2.0,2.0,36.0
house_10323,Super built-up  Area,Ready To Move,9th Phase JP Nagar,3 BHK,JSyane ,1571,3.0,2.0,65.0
house_6560,Super built-up  Area,Ready To Move,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,46.0
house_399,Super built-up  Area,Ready To Move,Chandapura,3 BHK,Vailsaf,1208,3.0,1.0,45.0
house_4473,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1600,2.0,1.0,63.98
house_4365,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,Deens G,1515,2.0,1.0,79.0
house_13073,Plot  Area,Ready To Move,Nagarbhavi,4 Bedroom,,600,3.0,2.0,100.0
house_7086,Built-up  Area,19-Dec,Sarjapur,3 Bedroom,,1830,3.0,1.0,88.0
house_4520,Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,135.0
house_5084,Super built-up  Area,Ready To Move,Seegehalli,4 BHK,,2800,4.0,3.0,140.0
house_7302,Super built-up  Area,18-Apr,Whitefield,4 BHK,Prtates,4003,6.0,3.0,300.0
house_4401,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1790,3.0,2.0,105.0
house_4536,Plot  Area,Ready To Move,J C Nagar,3 Bedroom,,1200,2.0,0.0,108.0
house_10461,Plot  Area,Ready To Move,Chikkathoguru,3 Bedroom,,675,3.0,2.0,75.0
house_10426,Super built-up  Area,20-Dec,Banashankari Stage VI,3 BHK,Brens7 ,1423,2.0,1.0,71.73
house_6389,Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1100,2.0,2.0,58.0
house_8642,Super built-up  Area,21-May,Kanakpura Road,3 BHK,GolusLi,1500,3.0,1.0,72.99
house_7901,Super built-up  Area,18-Aug,Ananth Nagar,1 BHK,,500,1.0,1.0,14.0
house_1250,Super built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,1.0,78.0
house_2001,Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,,500,2.0,2.0,14.0
house_189,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,VRave E,1200,2.0,2.0,52.0
house_3348,Built-up  Area,Ready To Move,Hoodi,2 BHK,Adion M,1247,2.0,0.0,53.0
house_5305,Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,33.64
house_7096,Super built-up  Area,Ready To Move,Devasthanagalu,2 BHK,CMhidal,946,2.0,2.0,45.0
house_6179,Plot  Area,Ready To Move,Gangondanahalli,3 Bedroom,,396,2.0,0.0,48.0
house_4469,Plot  Area,Ready To Move,Maruthi Extension,5 Bedroom,,2000,4.0,2.0,180.0
house_6147,Built-up  Area,Ready To Move,Shettihalli,4 Bedroom,,2100,4.0,1.0,90.0
house_1290,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0
house_11952,Super built-up  Area,Ready To Move,Sanjay nagar,2 BHK,BSiumly,1050,2.0,0.0,59.0
house_1038,Built-up  Area,Ready To Move,Kempapura,5 Bedroom,,4200,5.0,2.0,225.0
house_11505,Super built-up  Area,Ready To Move,Yeshwanthpur Industrial Suburb,6 BHK,Essic C,3800,6.0,,390.0
house_8543,Built-up  Area,Ready To Move,Hoskote,2 BHK,Corus C,1065,2.0,3.0,31.5
house_11840,Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,3 BHK,BrlonAv,1419,3.0,2.0,85.0
house_9172,Built-up  Area,Ready To Move,Banashankari Stage III,3 Bedroom,,1000,2.0,1.0,120.0
house_8857,Super built-up  Area,Ready To Move,Upkar Layout,2 BHK,DSstaen,1225,2.0,2.0,71.05
house_2026,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,671,1.0,1.0,36.85
house_11406,Built-up  Area,18-Dec,Electronic City,2 BHK,,1125,2.0,1.0,32.49
house_9388,Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.0
house_9266,Built-up  Area,Ready To Move,KR Garden,3 Bedroom,,1700,3.0,1.0,250.0
house_299,Plot  Area,Ready To Move,Giri Nagar,3 Bedroom,,880,3.0,1.0,140.0
house_6881,Plot  Area,Ready To Move,tc.palya,2 Bedroom,,880,2.0,1.0,48.0
house_6615,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,91.0
house_5718,Built-up  Area,Ready To Move,Kodihalli,3 BHK,KAMESRI,1620,3.0,2.0,130.0
house_10473,Super built-up  Area,Ready To Move,ISRO Layout,3 BHK,Oaines ,1370,2.0,2.0,87.0
house_7989,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1850,4.0,2.0,120.0
house_12245,Built-up  Area,Ready To Move,Bellandur,2 BHK,Srure S,850,2.0,1.0,45.0
house_5130,Super built-up  Area,Ready To Move,Shampura,2 BHK,,700,1.0,2.0,35.0
house_12693,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,67.4
house_2929,Plot  Area,Ready To Move,Sunkadakatte,9 Bedroom,,1500,6.0,1.0,80.0
house_4081,Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,2.0,2.0,75.0
house_3639,Plot  Area,Ready To Move,Kannamangala,4 Bedroom,MIalerd,2400,4.0,1.0,130.0
house_3990,Super built-up  Area,Ready To Move,Somasundara Palya,2 BHK,,1329,2.0,2.0,70.0
house_820,Built-up  Area,18-Dec,Electronic City,3 BHK,,1320,2.0,1.0,38.13
house_12885,Built-up  Area,18-Mar,Hoodi,4 Bedroom,,3385,4.0,1.0,220.0
house_4423,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,Foncync,1045,2.0,1.0,36.58
house_7437,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1590,3.0,2.0,58.0
house_7058,Super built-up  Area,20-Jun,Kasavanhalli,2 BHK,Esareap,1147,2.0,1.0,60.0
house_9572,Built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1100,2.0,0.0,32.0
house_3836,Plot  Area,Ready To Move,Lakshmi Layout,4 Bedroom,,600,5.0,2.0,85.0
house_7674,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Sastaat,1859,3.0,2.0,121.0
house_6781,Built-up  Area,Ready To Move,Malleshwaram,4 Bedroom,,4000,4.0,2.0,1100.0
house_6724,Super built-up  Area,Ready To Move,Varthur Road,2 BHK,,1050,2.0,2.0,42.7
house_3761,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1445,3.0,1.0,86.56
house_7014,Super built-up  Area,Ready To Move,Amrita Nagar,6 BHK,,4250,6.0,3.0,150.0
house_8614,Plot  Area,Ready To Move,Somanna Garden,4 Bedroom,,1350,4.0,2.0,160.0
house_576,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Aahts H,1230,2.0,2.0,80.0
house_3343,Built-up  Area,18-Feb,Harlur,4 Bedroom,,3385,4.0,,260.0
house_12881,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Amarere,1150,2.0,2.0,55.0
house_10459,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Sondaka,920,2.0,2.0,33.0
house_10077,Built-up  Area,Ready To Move,Bidadi,4 Bedroom,,3600,4.0,0.0,225.0
house_11797,Built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Prodsm ,1625,3.0,2.0,70.0
house_9895,Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,ARngsd ,1061,2.0,1.0,33.84
house_3527,Plot  Area,Ready To Move,Banashankari Stage III,8 Bedroom,,1200,7.0,2.0,350.0
house_2803,Plot  Area,Ready To Move,Babusapalaya,6 Bedroom,,810,5.0,2.0,95.0
house_7320,Plot  Area,Ready To Move,"2nd phase jp nagar, jp nagar",3 Bedroom,,1200,3.0,1.0,205.0
house_6286,Plot  Area,18-Aug,Whitefield,2 Bedroom,,1200,2.0,1.0,46.13
house_5286,Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,62.0
house_5464,Super built-up  Area,18-Sep,KR Puram,3 BHK,MCnexva,1310 - 1615,,,62.81
house_2838,Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saityat,606,1.0,0.0,34.78
house_3680,Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,1015,2.0,2.0,25.88
house_5621,Super built-up  Area,18-Mar,Kadugodi,3 BHK,Alestrb,1762,3.0,3.0,112.0
house_3985,Super built-up  Area,19-Oct,Hebbal,3 BHK,SNontle,2600,3.0,2.0,195.0
house_8151,Built-up  Area,Ready To Move,Hennur Road,2 BHK,,1020,2.0,0.0,45.0
house_7576,Plot  Area,Ready To Move,"Annapoorneshwari Layout, JP nagar 7th phase",3 Bedroom,,600,3.0,1.0,70.0
house_10523,Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,PrarePa,1300,3.0,2.0,69.0
house_13312,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,1262,2.0,2.0,47.0
house_2887,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,RBersll,1850,3.0,,110.0
house_6139,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1850,2.0,2.0,88.0
house_5482,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Prarkun,1108,2.0,1.0,67.15
house_7426,Super built-up  Area,Ready To Move,RWF West Colony,3 BHK,PancyRe,1427,2.0,3.0,70.0
house_7276,Built-up  Area,Ready To Move,Hebbal,2 BHK,Srntsha,1204,2.0,2.0,45.0
house_11907,Super built-up  Area,Ready To Move,Bhoopsandra,3 BHK,E onsg ,2150,3.0,0.0,170.0
house_8161,Super built-up  Area,20-Dec,Whitefield,2 BHK,Goted U,1338,2.0,1.0,103.0
house_2441,Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,2400,5.0,1.0,415.0
house_3735,Super built-up  Area,Ready To Move,EPIP Zone,3 BHK,SJlynro,1500,3.0,3.0,102.0
house_8628,Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1506,3.0,1.0,95.0
house_10862,Super built-up  Area,Ready To Move,Varthur,2 BHK,Hirio L,986,2.0,1.0,30.0
house_3817,Built-up  Area,Ready To Move,Whitefield,2 BHK,Pranthi,1000,2.0,1.0,35.0
house_1265,Plot  Area,Ready To Move,Chikka Tirupathi,4 Bedroom,Theanmp,2325,4.0,1.0,120.0
house_5437,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,3.0,2.0,77.68
house_435,Super built-up  Area,Ready To Move,Richmond Town,3 BHK,Bltonin,2150,4.0,,240.0
house_2890,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1385,2.0,2.0,58.17
house_1279,Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1565,3.0,2.0,88.5
house_4412,Plot  Area,Ready To Move,CQAL Layout,4 Bedroom,,3811,3.0,2.0,475.0
house_172,Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1152,2.0,1.0,64.5
house_7036,Super built-up  Area,Ready To Move,Whitefield,1 BHK,,605,1.0,1.0,40.0
house_8055,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1149,2.0,2.0,65.0
house_8101,Super built-up  Area,Ready To Move,2nd Stage Arekere Mico Layout,3 BHK,BrriaLu,2095,3.0,2.0,142.0
house_5886,Super built-up  Area,21-Mar,Kanakpura Road,1 BHK,GolusLi,712,1.0,1.0,38.44
house_3655,Super built-up  Area,18-Aug,Kaggadasapura,2 BHK,,1118,2.0,0.0,30.0
house_9953,Super built-up  Area,18-May,Vidyaranyapura,2 BHK,,1188,2.0,1.0,50.0
house_12614,Built-up  Area,Ready To Move,Kumaraswami Layout,7 Bedroom,,3100,7.0,3.0,145.0
house_2614,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,60.91
house_5320,Super built-up  Area,Ready To Move,Chandapura,3 BHK,Arhid O,1095,2.0,2.0,32.0
house_4893,Built-up  Area,Ready To Move,Electronic City,3 BHK,Goty  E,1449,3.0,2.0,100.0
house_12580,Super built-up  Area,18-Dec,Hennur,3 BHK,Puveshe,1482,3.0,1.0,110.0
house_13048,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Puallhi,1984,4.0,1.0,148.0
house_323,Plot  Area,Ready To Move,Akshaya Vana,4 Bedroom,,1200,4.0,3.0,165.0
house_2454,Plot  Area,18-Aug,Whitefield,3 Bedroom,,1200,3.0,2.0,56.2
house_7493,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,2134,4.0,2.0,118.0
house_12708,Plot  Area,Ready To Move,Banashankari Stage VI,4 Bedroom,,4800,3.0,2.0,200.0
house_6726,Built-up  Area,Ready To Move,Geleyara Balaga Layout,2 BHK,Jahtsa ,596,2.0,1.0,22.0
house_2456,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1260,2.0,2.0,46.62
house_1611,Super built-up  Area,18-May,Whitefield,2 BHK,SSdhimr,1185,2.0,2.0,40.0
house_10123,Super built-up  Area,18-Apr,Banashankari Stage III,3 BHK,,1500,2.0,2.0,100.0
house_7333,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Pronege,4400,5.0,2.0,500.0
house_157,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1735,3.0,3.0,135.0
house_5947,Super built-up  Area,18-Aug,Channasandra,2 BHK,,1050,2.0,2.0,41.0
house_9125,Super built-up  Area,Ready To Move,Gottigere,2 BHK,Sklls C,1205,2.0,1.0,56.58
house_8932,Super built-up  Area,19-Jun,Jalahalli,2 BHK,DSata S,1057,2.0,1.0,34.71
house_11818,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Golmsn ,1835,3.0,3.0,88.0
house_1020,Carpet  Area,Ready To Move,Weavers Colony,1 BHK,,15,1.0,0.0,30.0
house_133,Plot  Area,Ready To Move,Ramaswamy Palya - Kammanahalli Main Road,4 Bedroom,,1200,4.0,0.0,210.0
house_6963,Built-up  Area,Ready To Move,Electronic City,2 BHK,Pao 3ow,940,2.0,1.0,54.0
house_8748,Plot  Area,Ready To Move,Mahalakshmi Layout,8 Bedroom,,1135,4.0,1.0,190.0
house_10733,Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1850,3.0,2.0,150.0
house_771,Super built-up  Area,Ready To Move,Vishwapriya Layout,2 BHK,Prodsth,820,2.0,1.0,30.0
house_13172,Super built-up  Area,Ready To Move,Hosur Road,3 BHK,,1464,3.0,2.0,56.0
house_5530,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2700,3.0,,324.0
house_2037,Super built-up  Area,19-Dec,Binny Pete,2 BHK,Shestlo,1245,2.0,1.0,86.28
house_3935,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1691,3.0,1.0,98.0
house_4759,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Jauraht,1230,2.0,3.0,94.5
house_1850,Built-up  Area,Ready To Move,Hormavu,2 BHK,BhncyRe,1180,2.0,2.0,50.0
house_3213,Built-up  Area,Ready To Move,Syndicate Bank Colony,3 BHK,,1200,3.0,2.0,66.0
house_4486,Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Fea 3Al,1200,2.0,0.0,35.0
house_1427,Super built-up  Area,Ready To Move,Bhoganhalli,3 BHK,BSisear,1410,3.0,1.0,65.0
house_4466,Built-up  Area,20-Dec,Whitefield,4 BHK,,2400,4.0,3.0,147.0
house_11287,Built-up  Area,Ready To Move,Jalahalli,2 BHK,Prensin,1407,2.0,1.0,98.49
house_7245,Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,37.0
house_11875,Built-up  Area,18-Jun,Whitefield,2 BHK,,1216,2.0,1.0,72.0
house_9242,Super built-up  Area,18-May,Mico Layout,3 BHK,,1250,2.0,2.0,44.0
house_10106,Super built-up  Area,Ready To Move,Suddaguntepalya,3 BHK,Asnex A,1400,2.0,2.0,56.0
house_1587,Super built-up  Area,18-Apr,Thirumenahalli,3 BHK,MNtha A,1378,2.0,3.0,42.33
house_7766,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1100,2.0,1.0,44.0
house_8849,Plot  Area,Ready To Move,Whitefield,4 Bedroom,,4290,5.0,3.0,625.0
house_8898,Built-up  Area,Ready To Move,Canara Bank Layout,3 BHK,Fosic C,1450,3.0,1.0,65.0
house_12083,Super built-up  Area,18-Jul,Electronic City,3 BHK,Prarkun,1615,3.0,2.0,97.0
house_5076,Super built-up  Area,18-Oct,Kasavanhalli,4 BHK,,4260,4.0,3.0,272.0
house_11388,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,125.0
house_10008,Plot  Area,Ready To Move,Sampangi Rama Nagar,8 Bedroom,,600,4.0,3.0,175.0
house_2265,Super built-up  Area,Ready To Move,Old Madras Road,4 BHK,Brica E,3630 - 3800,6.0,0.0,200.5
house_4951,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,SollaMa,1846,3.0,2.0,155.0
house_7852,Plot  Area,Ready To Move,Gubbalala,4 Bedroom,,5000,4.0,3.0,425.0
house_9227,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,56.0
house_685,Plot  Area,Ready To Move,Brookefield,3 Bedroom,Krreera,1200,3.0,2.0,140.0
house_670,Built-up  Area,Ready To Move,Herohalli,3 Bedroom,,1200,2.0,0.0,70.0
house_4345,Plot  Area,Ready To Move,Abbigere,5 Bedroom,,1200,4.0,1.0,98.0
house_12523,Plot  Area,Ready To Move,Lingarajapuram,3 Bedroom,,760,4.0,2.0,95.0
house_3328,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1500,2.0,1.0,120.0
house_4617,Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,1705,2.0,1.0,290.0
house_265,Built-up  Area,Ready To Move,Attibele,4 Bedroom,Natic T,1600,4.0,0.0,52.8
house_8296,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,1170,2.0,1.0,46.79
house_7758,Super built-up  Area,Ready To Move,Vidhyanagar Cross,2 BHK,,1100,2.0,2.0,32.0
house_7981,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srers T,1200,2.0,1.0,53.0
house_10581,Super built-up  Area,Ready To Move,Pampa Extension,2 BHK,Stensg ,1178,2.0,1.0,80.0
house_1241,Super built-up  Area,18-Apr,Devanahalli,2 BHK,,1408,2.0,2.0,85.0
house_5371,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Vixirri,1255,2.0,3.0,77.0
house_8843,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2504,3.0,3.0,138.0
house_2006,Plot  Area,Ready To Move,Seegehalli,2 Bedroom,,800,1.0,0.0,50.0
house_4721,Built-up  Area,Ready To Move,Padmanabhanagar,3 Bedroom,,4500,4.0,2.0,360.0
house_4439,Super built-up  Area,Ready To Move,Bellandur,2 BHK,GoncyRe,1310,2.0,2.0,72.0
house_1750,Super built-up  Area,Ready To Move,Domlur,3 BHK,Saiewas,1875,2.0,2.0,150.0
house_8354,Built-up  Area,Ready To Move,Kalyan nagar,2 BHK,JRaderc,1086,2.0,2.0,44.5
house_7177,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1333,2.0,1.0,100.0
house_9717,Built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,Skesta ,1184,2.0,1.0,55.0
house_2221,Super built-up  Area,Ready To Move,Outer Ring Road East,2 BHK,,1198,2.0,1.0,84.0
house_1689,Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1080,2.0,1.0,54.0
house_12240,Super built-up  Area,Ready To Move,Ashwath Nagar,3 BHK,SJcerpe,1625,3.0,2.0,95.0
house_2444,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GRvanun,1570,3.0,2.0,88.0
house_13099,Built-up  Area,Ready To Move,Amruthahalli,1 Bedroom,,600,1.0,1.0,55.0
house_10937,Plot  Area,Ready To Move,Thirumenahalli,2 Bedroom,,2100,1.0,1.0,200.0
house_577,Plot  Area,Ready To Move,T.C PALYA,2 Bedroom,,1200,2.0,0.0,65.0
house_10777,Super built-up  Area,18-Dec,Whitefield,3 BHK,Asarqz ,1639,3.0,2.0,107.0
house_13097,Super built-up  Area,18-May,Roopena Agrahara,3 BHK,,1215,2.0,2.0,49.86
house_11319,Super built-up  Area,18-Dec,Hebbal,3 BHK,Mahosya,1920,3.0,2.0,134.0
house_8365,Super built-up  Area,Ready To Move,Poorna Pragna Layout,2 BHK,,1160,2.0,1.0,46.39
house_1443,Super built-up  Area,Ready To Move,Hebbal Kempapura,3 BHK,GonumPl,3522,3.0,2.0,380.0
house_2293,Built-up  Area,Ready To Move,Kothannur,2 BHK,,740,2.0,1.0,34.0
house_11337,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,JaaldEm,1175,2.0,2.0,50.0
house_1701,Built-up  Area,Ready To Move,Kattigenahalli,7 Bedroom,,2800,7.0,2.0,125.0
house_3410,Built-up  Area,Ready To Move,Ramamurthy Nagar,3 BHK,,1355,2.0,,40.0
house_12444,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1100,2.0,1.0,36.0
house_522,Super built-up  Area,18-Apr,Electronic City,3 BHK,Prarkun,1599,3.0,2.0,125.0
house_7616,Carpet  Area,20-Dec,Kanakpura Road,1 BHK,Roiti A,381,1.0,0.0,28.0
house_8500,Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,4.0,3.0,111.0
house_8195,Built-up  Area,Ready To Move,Bellandur,4 Bedroom,Vaodssh,3600,4.0,,245.0
house_6634,Super built-up  Area,Ready To Move,Basava Nagar,1 BHK,SLionan,550,1.0,1.0,16.0
house_9788,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Itvir M,1160,2.0,2.0,42.0
house_4114,Plot  Area,Ready To Move,Rajaji Nagar,2 Bedroom,,1200,2.0,0.0,150.0
house_11426,Super built-up  Area,Ready To Move,Channasandra Layout,3 BHK,,2400,2.0,3.0,50.0
house_3925,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Wiowsri,950,2.0,1.0,45.0
house_11071,Plot  Area,Ready To Move,Krishna Nagar,4 Bedroom,,1650,2.0,1.0,140.0
house_4987,Super built-up  Area,Ready To Move,Doddakallasandra,3 BHK,,2493,3.0,,115.0
house_4722,Super built-up  Area,Ready To Move,Tasker Town,2 BHK,,950,2.0,1.0,60.0
house_5924,Plot  Area,Ready To Move,Nagarbhavi  BDA Complex,3 Bedroom,,600,2.0,1.0,85.0
house_12696,Super built-up  Area,Ready To Move,Tirumanahalli,2 BHK,AmiewLa,1260,2.0,1.0,55.0
house_11676,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1041,2.0,1.0,36.44
house_6237,Super built-up  Area,17-Oct,Ramagondanahalli,3 BHK,ViistLa,1451,3.0,1.0,60.44
house_554,Plot  Area,Ready To Move,Hosa Road,6 Bedroom,,1300,6.0,0.0,145.0
house_4091,Carpet  Area,Ready To Move,Chikkadunnasandra,2 BHK,,975,2.0,2.0,50.0
house_2442,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,46.55
house_12191,Super built-up  Area,18-May,"Banashankari 3rd stage, Vivekanandanagar",3 BHK,,1600,3.0,1.0,100.0
house_10610,Plot  Area,Ready To Move,Cholanayakanahalli,2 Bedroom,,1300,2.0,2.0,95.0
house_11751,Built-up  Area,Ready To Move,Ulsoor,1 Bedroom,,840,1.0,1.0,150.0
house_1431,Built-up  Area,Ready To Move,Kogilu,2 Bedroom,,650,2.0,0.0,28.0
house_4282,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Prrry M,3000,4.0,3.0,306.0
house_8649,Built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1100,2.0,0.0,50.0
house_9677,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1185,2.0,2.0,42.0
house_8691,Super built-up  Area,20-Jan,Balagere,2 BHK,Soresea,1007,2.0,1.0,53.0
house_7718,Built-up  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,142.0
